Log,Label
154 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.250.5.237,Normal
154 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.126.227,Normal
157 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block  terminating,Normal
157 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.250.17.225,Normal
159 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block  terminating,Normal
159 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.67.225,Normal
29 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.207:50010 is added to  size 67108864,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.4:50010 is added to  size 67108864,Normal
31 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.255:50010 is added to  size 67108864,Normal
31 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.32:50010 is added to  size 67108864,Normal
34 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to  size 67108864,Normal
34 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.227:50010 is added to  size 67108864,Normal
35 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.5.237:50010 is added to  size 67108864,Normal
35 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.9:50010 is added to  size 67108864,Normal
155 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block  terminating,Normal
155 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.42.9,Normal
156 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block  terminating,Normal
156 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.111.209,Normal
157 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block  terminating,Normal
157 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.127.243,Normal
162 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block  terminating,Normal
162 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.42.9,Normal
166 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block  terminating,Normal
166 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.127.47,Normal
180 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block  terminating,Normal
180 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.111.209,Normal
26 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.17.225:50010 is added to  size 67108864,Normal
26 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.209:50010 is added to  size 67108864,Normal
26 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.80:50010 is added to  size 67108864,Normal
27 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.67:50010 is added to  size 67108864,Normal
29 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.47:50010 is added to  size 67108864,Normal
32 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.225:50010 is added to  size 67108864,Normal
35 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.243:50010 is added to  size 67108864,Normal
162 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block  terminating,Anomaly
162 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block  terminating,Anomaly
162 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.250.10.176,Anomaly
162 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.250.13.188,Anomaly
164 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block  terminating,Anomaly
164 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.250.10.176,Anomaly
29 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.9:50010 is added to  size 67108864,Normal
31 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.176:50010 is added to  size 67108864,Anomaly
32 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.13.188:50010 is added to  size 67108864,Anomaly
35 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.175:50010 is added to  size 67108864,Anomaly
147 INFO dfs.DataNode$DataXceiver: writeBlock  received exception java.net.SocketTimeoutException,Anomaly
149 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block  terminating,Normal
149 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.125.193,Normal
152 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block  terminating,Normal
152 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.125.193,Normal
155 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block  terminating,Normal
155 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.91.32,Normal
190 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block  terminating,Anomaly
190 INFO dfs.DataNode$PacketResponder: PacketResponder  2 Exception java.io.EOFException,Anomaly
26 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.32:50010 is added to  size 67108864,Normal
31 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.5.237:50010 is added to  size 67108864,Normal
156 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block  terminating,Normal
156 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.30.179,Normal
157 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block  terminating,Normal
157 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.91.229,Normal
158 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block  terminating,Normal
158 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block  terminating,Normal
158 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.31.160,Normal
158 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.31.5,Normal
159 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block  terminating,Normal
159 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.31.160,Normal
167 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block  terminating,Normal
167 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.197.161,Normal
26 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.125.193:50010 is added to  size 67108864,Normal
29 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.198.196:50010 is added to  size 67108864,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.160:50010 is added to  size 67108864,Normal
34 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.229:50010 is added to  size 67108864,Normal
35 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.179:50010 is added to  size 67108864,Normal
159 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block  terminating,Normal
159 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.250.19.227,Normal
164 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block  terminating,Normal
164 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.250.19.227,Normal
177 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block  terminating,Normal
177 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.31.5,Normal
28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.19.227:50010 is added to  size 67108864,Normal
33 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.161:50010 is added to  size 67108864,Normal
34 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.38:50010 is added to  size 67108864,Normal
35 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to  size 67108864,Normal
35 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.5:50010 is added to  size 67108864,Normal
161 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block  terminating,Normal
161 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.110.8,Normal
35 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to  size 67108864,Normal
155 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block  terminating,Normal
155 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.42.191,Normal
157 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block  terminating,Normal
157 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.75.49,Normal
159 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block  terminating,Normal
159 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.250.15.101,Normal
161 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block  terminating,Normal
161 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.250.13.188,Normal
162 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block  terminating,Normal
162 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.67.211,Normal
163 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block  terminating,Normal
163 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.67.211,Normal
165 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block  terminating,Normal
165 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.42.191,Normal
199 INFO dfs.DataNode$DataXceiver: Receiving block  src: /10.251.202.134:49988 dest: /10.251.202.134:50010,Normal
26 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.8:50010 is added to  size 67108864,Normal
29 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to  size 67108864,Normal
29 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.191:50010 is added to  size 67108864,Normal
29 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.211:50010 is added to  size 67108864,Normal
32 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.101:50010 is added to  size 67108864,Normal
34 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.13.188:50010 is added to  size 67108864,Normal
35 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.132:50010 is added to  size 67108864,Normal
157 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block  terminating,Normal
157 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.75.49,Normal
34 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.49:50010 is added to  size 67108864,Normal
159 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block  terminating,Normal
159 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block  terminating,Normal
159 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.106.214,Normal
159 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.71.16,Normal
161 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block  terminating,Normal
161 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.71.16,Normal
27 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.214:50010 is added to  size 67108864,Normal
31 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.16:50010 is added to  size 67108864,Normal
152 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block  terminating,Normal
152 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.126.83,Normal
154 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block  terminating,Normal
154 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block  terminating,Normal
154 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.66.63,Normal
154 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.66.63,Normal
28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.161:50010 is added to  size 67108864,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.83:50010 is added to  size 67108864,Normal
31 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.13.240:50010 is added to  size 67108864,Normal
34 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.63:50010 is added to  size 67108864,Normal
175 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block  terminating,Anomaly
175 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.250.19.16,Anomaly
185 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block  terminating,Anomaly
185 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.214.225,Anomaly
27 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.19.16:50010 is added to  size 67108864,Anomaly
31 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.179:50010 is added to  size 67108864,Anomaly
149 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block  terminating,Normal
149 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.73.220,Normal
155 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block  terminating,Normal
155 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.123.1,Normal
175 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block  terminating,Anomaly
175 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.214.225,Anomaly
26 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.146:50010 is added to  size 67108864,Normal
27 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.1:50010 is added to  size 67108864,Normal
30 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.225:50010 is added to  size 67108864,Anomaly
160 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block  terminating,Normal
160 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.73.220,Normal
35 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to  size 67108864,Normal
162 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block  terminating,Normal
162 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.197.161,Normal
164 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block  terminating,Normal
164 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.74.227,Normal
168 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block  terminating,Normal
168 INFO dfs.DataNode$PacketResponder: Received block  of size 67108864 from /10.251.74.227,Normal
29 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.121.224:50010 is added to  size 67108864,Normal
35 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.161:50010 is added to  size 67108864,Normal
